%time,field.header.seq,field.header.stamp,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5
1.4865591062923E+018,336,1.48655910629224E+018,1.7403675093,1.7403675093,1.7403675093,1.7403675093,1.7403675093,1.7403675093,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910629338E+018,337,1.48655910629326E+018,1.7434548131,1.7434548131,1.7434548131,1.7434548131,1.7434548131,1.7434548131,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910629431E+018,338,1.48655910629423E+018,1.7465249096,1.7465249096,1.7465249096,1.7465249096,1.7465249096,1.7465249096,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910629531E+018,339,1.48655910629522E+018,1.7495777687,1.7495777687,1.7495777687,1.7495777687,1.7495777687,1.7495777687,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910629632E+018,340,1.48655910629624E+018,1.7526133601,1.7526133601,1.7526133601,1.7526133601,1.7526133601,1.7526133601,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910629733E+018,341,1.48655910629724E+018,1.7556316539,1.7556316539,1.7556316539,1.7556316539,1.7556316539,1.7556316539,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910630032E+018,342,1.48655910629823E+018,1.7586326204,1.7586326204,1.7586326204,1.7586326204,1.7586326204,1.7586326204,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910630034E+018,343,1.48655910629923E+018,1.7616162299,1.7616162299,1.7616162299,1.7616162299,1.7616162299,1.7616162299,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910630035E+018,344,1.48655910630023E+018,1.7645824529,1.7645824529,1.7645824529,1.7645824529,1.7645824529,1.7645824529,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910630137E+018,345,1.48655910630124E+018,1.7675312602,1.7675312602,1.7675312602,1.7675312602,1.7675312602,1.7675312602,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910630235E+018,346,1.48655910630223E+018,1.7704626227,1.7704626227,1.7704626227,1.7704626227,1.7704626227,1.7704626227,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910630441E+018,347,1.48655910630323E+018,1.7733765114,1.7733765114,1.7733765114,1.7733765114,1.7733765114,1.7733765114,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910630443E+018,348,1.48655910630423E+018,1.7762728976,1.7762728976,1.7762728976,1.7762728976,1.7762728976,1.7762728976,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591063063E+018,349,1.48655910630523E+018,1.7791517528,1.7791517528,1.7791517528,1.7791517528,1.7791517528,1.7791517528,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910630631E+018,350,1.48655910630622E+018,1.7820130484,1.7820130484,1.7820130484,1.7820130484,1.7820130484,1.7820130484,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910630736E+018,351,1.48655910630723E+018,1.7848567563,1.7848567563,1.7848567563,1.7848567563,1.7848567563,1.7848567563,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910630833E+018,352,1.48655910630824E+018,1.7876828483,1.7876828483,1.7876828483,1.7876828483,1.7876828483,1.7876828483,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591063093E+018,353,1.48655910630923E+018,1.7904912967,1.7904912967,1.7904912967,1.7904912967,1.7904912967,1.7904912967,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910631036E+018,354,1.48655910631023E+018,1.7932820736,1.7932820736,1.7932820736,1.7932820736,1.7932820736,1.7932820736,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910631135E+018,355,1.48655910631123E+018,1.7960551515,1.7960551515,1.7960551515,1.7960551515,1.7960551515,1.7960551515,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910631232E+018,356,1.48655910631223E+018,1.7988105031,1.7988105031,1.7988105031,1.7988105031,1.7988105031,1.7988105031,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910631337E+018,357,1.48655910631326E+018,1.8015481012,1.8015481012,1.8015481012,1.8015481012,1.8015481012,1.8015481012,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910631432E+018,358,1.48655910631425E+018,1.8042679187,1.8042679187,1.8042679187,1.8042679187,1.8042679187,1.8042679187,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910631537E+018,359,1.48655910631523E+018,1.8069699289,1.8069699289,1.8069699289,1.8069699289,1.8069699289,1.8069699289,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910631633E+018,360,1.48655910631625E+018,1.8096541049,1.8096541049,1.8096541049,1.8096541049,1.8096541049,1.8096541049,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910631736E+018,361,1.48655910631725E+018,1.8123204204,1.8123204204,1.8123204204,1.8123204204,1.8123204204,1.8123204204,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910631835E+018,362,1.48655910631825E+018,1.8149688491,1.8149688491,1.8149688491,1.8149688491,1.8149688491,1.8149688491,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910631937E+018,363,1.48655910631924E+018,1.8175993647,1.8175993647,1.8175993647,1.8175993647,1.8175993647,1.8175993647,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910632035E+018,364,1.48655910632025E+018,1.8202119414,1.8202119414,1.8202119414,1.8202119414,1.8202119414,1.8202119414,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910632138E+018,365,1.48655910632125E+018,1.8228065533,1.8228065533,1.8228065533,1.8228065533,1.8228065533,1.8228065533,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910632235E+018,366,1.48655910632225E+018,1.8253831748,1.8253831748,1.8253831748,1.8253831748,1.8253831748,1.8253831748,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910632337E+018,367,1.48655910632327E+018,1.8279417806,1.8279417806,1.8279417806,1.8279417806,1.8279417806,1.8279417806,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910632435E+018,368,1.48655910632425E+018,1.8304823452,1.8304823452,1.8304823452,1.8304823452,1.8304823452,1.8304823452,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910632539E+018,369,1.48655910632525E+018,1.8330048438,1.8330048438,1.8330048438,1.8330048438,1.8330048438,1.8330048438,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910632635E+018,370,1.48655910632623E+018,1.8355092514,1.8355092514,1.8355092514,1.8355092514,1.8355092514,1.8355092514,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910632736E+018,371,1.48655910632722E+018,1.8379955432,1.8379955432,1.8379955432,1.8379955432,1.8379955432,1.8379955432,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910632835E+018,372,1.48655910632825E+018,1.8404636947,1.8404636947,1.8404636947,1.8404636947,1.8404636947,1.8404636947,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910632938E+018,373,1.48655910632924E+018,1.8429136816,1.8429136816,1.8429136816,1.8429136816,1.8429136816,1.8429136816,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910633038E+018,374,1.48655910633025E+018,1.8453454797,1.8453454797,1.8453454797,1.8453454797,1.8453454797,1.8453454797,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910633133E+018,375,1.48655910633125E+018,1.847759065,1.847759065,1.847759065,1.847759065,1.847759065,1.847759065,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910633232E+018,376,1.48655910633224E+018,1.8501544137,1.8501544137,1.8501544137,1.8501544137,1.8501544137,1.8501544137,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910633331E+018,377,1.48655910633324E+018,1.852531502,1.852531502,1.852531502,1.852531502,1.852531502,1.852531502,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910633431E+018,378,1.48655910633422E+018,1.8548903067,1.8548903067,1.8548903067,1.8548903067,1.8548903067,1.8548903067,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910633531E+018,379,1.48655910633524E+018,1.8572308043,1.8572308043,1.8572308043,1.8572308043,1.8572308043,1.8572308043,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910633631E+018,380,1.48655910633624E+018,1.8595529718,1.8595529718,1.8595529718,1.8595529718,1.8595529718,1.8595529718,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910633737E+018,381,1.48655910633724E+018,1.8618567862,1.8618567862,1.8618567862,1.8618567862,1.8618567862,1.8618567862,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910633833E+018,382,1.48655910633825E+018,1.8641422249,1.8641422249,1.8641422249,1.8641422249,1.8641422249,1.8641422249,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910633937E+018,383,1.48655910633924E+018,1.8664092653,1.8664092653,1.8664092653,1.8664092653,1.8664092653,1.8664092653,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910634032E+018,384,1.48655910634024E+018,1.8686578849,1.8686578849,1.8686578849,1.8686578849,1.8686578849,1.8686578849,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910634138E+018,385,1.48655910634126E+018,1.8708880617,1.8708880617,1.8708880617,1.8708880617,1.8708880617,1.8708880617,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910634236E+018,386,1.48655910634226E+018,1.8730997735,1.8730997735,1.8730997735,1.8730997735,1.8730997735,1.8730997735,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910634339E+018,387,1.48655910634326E+018,1.8752929986,1.8752929986,1.8752929986,1.8752929986,1.8752929986,1.8752929986,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910634433E+018,388,1.48655910634425E+018,1.8774677153,1.8774677153,1.8774677153,1.8774677153,1.8774677153,1.8774677153,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910634533E+018,389,1.48655910634525E+018,1.8796239022,1.8796239022,1.8796239022,1.8796239022,1.8796239022,1.8796239022,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910634632E+018,390,1.48655910634625E+018,1.8817615379,1.8817615379,1.8817615379,1.8817615379,1.8817615379,1.8817615379,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910634733E+018,391,1.48655910634724E+018,1.8838806014,1.8838806014,1.8838806014,1.8838806014,1.8838806014,1.8838806014,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910634834E+018,392,1.48655910634825E+018,1.8859810718,1.8859810718,1.8859810718,1.8859810718,1.8859810718,1.8859810718,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910634934E+018,393,1.48655910634924E+018,1.8880629283,1.8880629283,1.8880629283,1.8880629283,1.8880629283,1.8880629283,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910635033E+018,394,1.48655910635024E+018,1.8901261504,1.8901261504,1.8901261504,1.8901261504,1.8901261504,1.8901261504,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910635133E+018,395,1.48655910635124E+018,1.8921707177,1.8921707177,1.8921707177,1.8921707177,1.8921707177,1.8921707177,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910635233E+018,396,1.48655910635224E+018,1.89419661,1.89419661,1.89419661,1.89419661,1.89419661,1.89419661,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910635331E+018,397,1.48655910635324E+018,1.8962038074,1.8962038074,1.8962038074,1.8962038074,1.8962038074,1.8962038074,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910635433E+018,398,1.48655910635426E+018,1.89819229,1.89819229,1.89819229,1.89819229,1.89819229,1.89819229,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910635533E+018,399,1.48655910635526E+018,1.9001620382,1.9001620382,1.9001620382,1.9001620382,1.9001620382,1.9001620382,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910635637E+018,400,1.48655910635625E+018,1.9021130326,1.9021130326,1.9021130326,1.9021130326,1.9021130326,1.9021130326,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910635733E+018,401,1.48655910635723E+018,1.9040452539,1.9040452539,1.9040452539,1.9040452539,1.9040452539,1.9040452539,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910635834E+018,402,1.48655910635826E+018,1.905958683,1.905958683,1.905958683,1.905958683,1.905958683,1.905958683,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910635931E+018,403,1.48655910635925E+018,1.9078533011,1.9078533011,1.9078533011,1.9078533011,1.9078533011,1.9078533011,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910636034E+018,404,1.48655910636026E+018,1.9097290895,1.9097290895,1.9097290895,1.9097290895,1.9097290895,1.9097290895,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910636136E+018,405,1.48655910636126E+018,1.9115860296,1.9115860296,1.9115860296,1.9115860296,1.9115860296,1.9115860296,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910636234E+018,406,1.48655910636224E+018,1.9134241031,1.9134241031,1.9134241031,1.9134241031,1.9134241031,1.9134241031,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910636332E+018,407,1.48655910636324E+018,1.9152432919,1.9152432919,1.9152432919,1.9152432919,1.9152432919,1.9152432919,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910636431E+018,408,1.48655910636424E+018,1.917043578,1.917043578,1.917043578,1.917043578,1.917043578,1.917043578,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910636531E+018,409,1.48655910636524E+018,1.9188249437,1.9188249437,1.9188249437,1.9188249437,1.9188249437,1.9188249437,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910636634E+018,410,1.48655910636626E+018,1.9205873714,1.9205873714,1.9205873714,1.9205873714,1.9205873714,1.9205873714,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910636734E+018,411,1.48655910636726E+018,1.9223308436,1.9223308436,1.9223308436,1.9223308436,1.9223308436,1.9223308436,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910636833E+018,412,1.48655910636826E+018,1.9240553432,1.9240553432,1.9240553432,1.9240553432,1.9240553432,1.9240553432,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910636932E+018,413,1.48655910636925E+018,1.9257608531,1.9257608531,1.9257608531,1.9257608531,1.9257608531,1.9257608531,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910637032E+018,414,1.48655910637025E+018,1.9274473566,1.9274473566,1.9274473566,1.9274473566,1.9274473566,1.9274473566,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910637135E+018,415,1.48655910637125E+018,1.9291148369,1.9291148369,1.9291148369,1.9291148369,1.9291148369,1.9291148369,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910637231E+018,416,1.48655910637224E+018,1.9307632777,1.9307632777,1.9307632777,1.9307632777,1.9307632777,1.9307632777,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910637339E+018,417,1.48655910637323E+018,1.9323926626,1.9323926626,1.9323926626,1.9323926626,1.9323926626,1.9323926626,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910637434E+018,418,1.48655910637424E+018,1.9340029755,1.9340029755,1.9340029755,1.9340029755,1.9340029755,1.9340029755,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910637532E+018,419,1.48655910637525E+018,1.9355942007,1.9355942007,1.9355942007,1.9355942007,1.9355942007,1.9355942007,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910637631E+018,420,1.48655910637624E+018,1.9371663223,1.9371663223,1.9371663223,1.9371663223,1.9371663223,1.9371663223,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910637731E+018,421,1.48655910637724E+018,1.9387193248,1.9387193248,1.9387193248,1.9387193248,1.9387193248,1.9387193248,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910637833E+018,422,1.48655910637826E+018,1.940253193,1.940253193,1.940253193,1.940253193,1.940253193,1.940253193,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910637932E+018,423,1.48655910637925E+018,1.9417679116,1.9417679116,1.9417679116,1.9417679116,1.9417679116,1.9417679116,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910638034E+018,424,1.48655910638024E+018,1.9432634658,1.9432634658,1.9432634658,1.9432634658,1.9432634658,1.9432634658,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910638136E+018,425,1.48655910638126E+018,1.9447398408,1.9447398408,1.9447398408,1.9447398408,1.9447398408,1.9447398408,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910638233E+018,426,1.48655910638224E+018,1.946197022,1.946197022,1.946197022,1.946197022,1.946197022,1.946197022,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910638333E+018,427,1.48655910638324E+018,1.947634995,1.947634995,1.947634995,1.947634995,1.947634995,1.947634995,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910638431E+018,428,1.48655910638424E+018,1.9490537456,1.9490537456,1.9490537456,1.9490537456,1.9490537456,1.9490537456,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910638534E+018,429,1.48655910638526E+018,1.9504532598,1.9504532598,1.9504532598,1.9504532598,1.9504532598,1.9504532598,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910638634E+018,430,1.48655910638626E+018,1.9518335239,1.9518335239,1.9518335239,1.9518335239,1.9518335239,1.9518335239,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910638731E+018,431,1.48655910638724E+018,1.9531945241,1.9531945241,1.9531945241,1.9531945241,1.9531945241,1.9531945241,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910638834E+018,432,1.48655910638824E+018,1.9545362471,1.9545362471,1.9545362471,1.9545362471,1.9545362471,1.9545362471,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910638934E+018,433,1.48655910638924E+018,1.9558586797,1.9558586797,1.9558586797,1.9558586797,1.9558586797,1.9558586797,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910639044E+018,434,1.48655910639027E+018,1.9571618087,1.9571618087,1.9571618087,1.9571618087,1.9571618087,1.9571618087,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910639144E+018,435,1.48655910639128E+018,1.9584456212,1.9584456212,1.9584456212,1.9584456212,1.9584456212,1.9584456212,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910639236E+018,436,1.48655910639226E+018,1.9597101048,1.9597101048,1.9597101048,1.9597101048,1.9597101048,1.9597101048,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910639335E+018,437,1.48655910639325E+018,1.9609552468,1.9609552468,1.9609552468,1.9609552468,1.9609552468,1.9609552468,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910639431E+018,438,1.48655910639424E+018,1.9621810349,1.9621810349,1.9621810349,1.9621810349,1.9621810349,1.9621810349,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910639531E+018,439,1.48655910639524E+018,1.9633874571,1.9633874571,1.9633874571,1.9633874571,1.9633874571,1.9633874571,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910639634E+018,440,1.48655910639626E+018,1.9645745015,1.9645745015,1.9645745015,1.9645745015,1.9645745015,1.9645745015,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910639734E+018,441,1.48655910639726E+018,1.9657421563,1.9657421563,1.9657421563,1.9657421563,1.9657421563,1.9657421563,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910639835E+018,442,1.48655910639826E+018,1.96689041,1.96689041,1.96689041,1.96689041,1.96689041,1.96689041,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910639935E+018,443,1.48655910639925E+018,1.9680192513,1.9680192513,1.9680192513,1.9680192513,1.9680192513,1.9680192513,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910640036E+018,444,1.48655910640026E+018,1.9691286691,1.9691286691,1.9691286691,1.9691286691,1.9691286691,1.9691286691,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910640136E+018,445,1.48655910640126E+018,1.9702186523,1.9702186523,1.9702186523,1.9702186523,1.9702186523,1.9702186523,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910640231E+018,446,1.48655910640224E+018,1.9712891903,1.9712891903,1.9712891903,1.9712891903,1.9712891903,1.9712891903,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910640331E+018,447,1.48655910640324E+018,1.9723402725,1.9723402725,1.9723402725,1.9723402725,1.9723402725,1.9723402725,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910640431E+018,448,1.48655910640424E+018,1.9733718884,1.9733718884,1.9733718884,1.9733718884,1.9733718884,1.9733718884,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910640531E+018,449,1.48655910640524E+018,1.974384028,1.974384028,1.974384028,1.974384028,1.974384028,1.974384028,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910640636E+018,450,1.48655910640626E+018,1.9753766812,1.9753766812,1.9753766812,1.9753766812,1.9753766812,1.9753766812,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910640736E+018,451,1.48655910640726E+018,1.9763498382,1.9763498382,1.9763498382,1.9763498382,1.9763498382,1.9763498382,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910640833E+018,452,1.48655910640824E+018,1.9773034895,1.9773034895,1.9773034895,1.9773034895,1.9773034895,1.9773034895,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910640935E+018,453,1.48655910640922E+018,1.9782376255,1.9782376255,1.9782376255,1.9782376255,1.9782376255,1.9782376255,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910641036E+018,454,1.48655910641024E+018,1.9791522372,1.9791522372,1.9791522372,1.9791522372,1.9791522372,1.9791522372,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910641133E+018,455,1.48655910641122E+018,1.9800473154,1.9800473154,1.9800473154,1.9800473154,1.9800473154,1.9800473154,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910641232E+018,456,1.48655910641222E+018,1.9809228514,1.9809228514,1.9809228514,1.9809228514,1.9809228514,1.9809228514,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910641334E+018,457,1.48655910641326E+018,1.9817788364,1.9817788364,1.9817788364,1.9817788364,1.9817788364,1.9817788364,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910641431E+018,458,1.48655910641424E+018,1.9826152621,1.9826152621,1.9826152621,1.9826152621,1.9826152621,1.9826152621,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910641532E+018,459,1.48655910641522E+018,1.9834321202,1.9834321202,1.9834321202,1.9834321202,1.9834321202,1.9834321202,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910641634E+018,460,1.48655910641622E+018,1.9842294026,1.9842294026,1.9842294026,1.9842294026,1.9842294026,1.9842294026,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910641731E+018,461,1.48655910641724E+018,1.9850071015,1.9850071015,1.9850071015,1.9850071015,1.9850071015,1.9850071015,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910641832E+018,462,1.48655910641822E+018,1.9857652091,1.9857652091,1.9857652091,1.9857652091,1.9857652091,1.9857652091,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910641932E+018,463,1.48655910641922E+018,1.9865037181,1.9865037181,1.9865037181,1.9865037181,1.9865037181,1.9865037181,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910642033E+018,464,1.48655910642024E+018,1.987222621,1.987222621,1.987222621,1.987222621,1.987222621,1.987222621,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910642134E+018,465,1.48655910642124E+018,1.9879219109,1.9879219109,1.9879219109,1.9879219109,1.9879219109,1.9879219109,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910642234E+018,466,1.48655910642224E+018,1.9886015808,1.9886015808,1.9886015808,1.9886015808,1.9886015808,1.9886015808,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910642332E+018,467,1.48655910642324E+018,1.989261624,1.989261624,1.989261624,1.989261624,1.989261624,1.989261624,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910642431E+018,468,1.48655910642424E+018,1.989902034,1.989902034,1.989902034,1.989902034,1.989902034,1.989902034,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910642531E+018,469,1.48655910642524E+018,1.9905228044,1.9905228044,1.9905228044,1.9905228044,1.9905228044,1.9905228044,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910642635E+018,470,1.48655910642622E+018,1.9911239292,1.9911239292,1.9911239292,1.9911239292,1.9911239292,1.9911239292,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910642733E+018,471,1.48655910642724E+018,1.9917054024,1.9917054024,1.9917054024,1.9917054024,1.9917054024,1.9917054024,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910642833E+018,472,1.48655910642824E+018,1.9922672183,1.9922672183,1.9922672183,1.9922672183,1.9922672183,1.9922672183,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910642937E+018,473,1.48655910642923E+018,1.9928093713,1.9928093713,1.9928093713,1.9928093713,1.9928093713,1.9928093713,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910643037E+018,474,1.48655910643027E+018,1.9933318561,1.9933318561,1.9933318561,1.9933318561,1.9933318561,1.9933318561,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910643134E+018,475,1.48655910643125E+018,1.9938346675,1.9938346675,1.9938346675,1.9938346675,1.9938346675,1.9938346675,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910643233E+018,476,1.48655910643225E+018,1.9943178005,1.9943178005,1.9943178005,1.9943178005,1.9943178005,1.9943178005,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910643339E+018,477,1.48655910643325E+018,1.9947812505,1.9947812505,1.9947812505,1.9947812505,1.9947812505,1.9947812505,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910643438E+018,478,1.48655910643426E+018,1.9952250127,1.9952250127,1.9952250127,1.9952250127,1.9952250127,1.9952250127,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910643541E+018,479,1.48655910643524E+018,1.9956490829,1.9956490829,1.9956490829,1.9956490829,1.9956490829,1.9956490829,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910643645E+018,480,1.48655910643627E+018,1.9960534569,1.9960534569,1.9960534569,1.9960534569,1.9960534569,1.9960534569,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910643741E+018,481,1.48655910643727E+018,1.9964381306,1.9964381306,1.9964381306,1.9964381306,1.9964381306,1.9964381306,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910643836E+018,482,1.48655910643826E+018,1.9968031002,1.9968031002,1.9968031002,1.9968031002,1.9968031002,1.9968031002,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910643935E+018,483,1.48655910643926E+018,1.9971483622,1.9971483622,1.9971483622,1.9971483622,1.9971483622,1.9971483622,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910644035E+018,484,1.48655910644026E+018,1.9974739132,1.9974739132,1.9974739132,1.9974739132,1.9974739132,1.9974739132,0,0,0,0,0,0,0,0,0,0,0,0
